trawling_depth;depth_layer;depth_layer_100m;species;size;dataset
770;lower_mesopelagic;700;Arctozenus risso;15;individuals_sampled_isotopy
770;lower_mesopelagic;700;Xenodermichthys copei;11;individuals_sampled_isotopy
770;lower_mesopelagic;700;Myctophum punctatum;6.5;individuals_sampled_isotopy
770;lower_mesopelagic;700;Myctophum punctatum;7;individuals_sampled_isotopy
770;lower_mesopelagic;700;Arctozenus risso;15;individuals_sampled_isotopy
770;lower_mesopelagic;700;Argyropelecus olfersii;8;individuals_sampled_isotopy
770;lower_mesopelagic;700;Arctozenus risso;12;individuals_sampled_isotopy
770;lower_mesopelagic;700;Lampanyctus crocodilus;10.5;individuals_sampled_isotopy
770;lower_mesopelagic;700;Arctozenus risso;13;individuals_sampled_isotopy
770;lower_mesopelagic;700;Arctozenus risso;16;individuals_sampled_isotopy
770;lower_mesopelagic;700;Arctozenus risso;17.5;individuals_sampled_isotopy
770;lower_mesopelagic;700;Stomias boa;19.5;individuals_sampled_isotopy
770;lower_mesopelagic;700;Melanostigma atlanticum;8;individuals_sampled_isotopy
770;lower_mesopelagic;700;Melanostigma atlanticum;9;individuals_sampled_isotopy
770;lower_mesopelagic;700;Lampanyctus crocodilus;13;individuals_sampled_isotopy
770;lower_mesopelagic;700;Stomias boa;26.3;individuals_sampled_isotopy
770;lower_mesopelagic;700;Stomias boa;30.4;individuals_sampled_isotopy
780;lower_mesopelagic;700;Serrivomer beanii;46.3;individuals_sampled_isotopy
780;lower_mesopelagic;700;Serrivomer beanii;51.9;individuals_sampled_isotopy
780;lower_mesopelagic;700;Serrivomer beanii;71.7;individuals_sampled_isotopy
780;lower_mesopelagic;700;Myctophum punctatum;5.8;individuals_sampled_isotopy
780;lower_mesopelagic;700;Myctophum punctatum;6;individuals_sampled_isotopy
780;lower_mesopelagic;700;Xenodermichthys copei;7.5;individuals_sampled_isotopy
780;lower_mesopelagic;700;Serrivomer beanii;70.7;individuals_sampled_isotopy
780;lower_mesopelagic;700;Lampanyctus crocodilus;8;individuals_sampled_isotopy
780;lower_mesopelagic;700;Xenodermichthys copei;13.8;individuals_sampled_isotopy
780;lower_mesopelagic;700;Lampanyctus crocodilus;6.5;individuals_sampled_isotopy
780;lower_mesopelagic;700;Xenodermichthys copei;14;individuals_sampled_isotopy
780;lower_mesopelagic;700;Arctozenus risso;17.3;individuals_sampled_isotopy
780;lower_mesopelagic;700;Xenodermichthys copei;15.6;individuals_sampled_isotopy
780;lower_mesopelagic;700;Myctophum punctatum;7.2;individuals_sampled_isotopy
780;lower_mesopelagic;700;Xenodermichthys copei;13;individuals_sampled_isotopy
780;lower_mesopelagic;700;Argyropelecus olfersii;7;individuals_sampled_isotopy
780;lower_mesopelagic;700;Myctophum punctatum;7.1;individuals_sampled_isotopy
780;lower_mesopelagic;700;Argyropelecus olfersii;6.6;individuals_sampled_isotopy
780;lower_mesopelagic;700;Argyropelecus olfersii;8.2;individuals_sampled_isotopy
780;lower_mesopelagic;700;Arctozenus risso;15.4;individuals_sampled_isotopy
780;lower_mesopelagic;700;Serrivomer beanii;61.7;individuals_sampled_isotopy
780;lower_mesopelagic;700;Arctozenus risso;20;individuals_sampled_isotopy
780;lower_mesopelagic;700;Argyropelecus olfersii;6;individuals_sampled_isotopy
780;lower_mesopelagic;700;Arctozenus risso;17;individuals_sampled_isotopy
780;lower_mesopelagic;700;Lampanyctus crocodilus;10.7;individuals_sampled_isotopy
780;lower_mesopelagic;700;Xenodermichthys copei;11;individuals_sampled_isotopy
780;lower_mesopelagic;700;Arctozenus risso;20;individuals_sampled_isotopy
780;lower_mesopelagic;700;Myctophum punctatum;7;individuals_sampled_isotopy
780;lower_mesopelagic;700;Argyropelecus olfersii;4;individuals_sampled_isotopy
780;lower_mesopelagic;700;Lampanyctus crocodilus;11.5;individuals_sampled_isotopy
780;lower_mesopelagic;700;Arctozenus risso;14;individuals_sampled_isotopy
780;lower_mesopelagic;700;Myctophum punctatum;7.5;individuals_sampled_isotopy
780;lower_mesopelagic;700;Argyropelecus olfersii;10;individuals_sampled_isotopy
780;lower_mesopelagic;700;Lampanyctus crocodilus;11.1;individuals_sampled_isotopy
780;lower_mesopelagic;700;Myctophum punctatum;9;individuals_sampled_isotopy
780;lower_mesopelagic;700;Lampanyctus crocodilus;11.5;individuals_sampled_isotopy
780;lower_mesopelagic;700;Notoscopelus kroyeri;6.8;individuals_sampled_isotopy
780;lower_mesopelagic;700;Notoscopelus kroyeri;8.7;individuals_sampled_isotopy
780;lower_mesopelagic;700;Notoscopelus kroyeri;10.7;individuals_sampled_isotopy
780;lower_mesopelagic;700;Stomias boa;30.7;individuals_sampled_isotopy
780;lower_mesopelagic;700;Aphanopus carbo;60;individuals_sampled_isotopy
780;lower_mesopelagic;700;Aphanopus carbo;60;individuals_sampled_isotopy
780;lower_mesopelagic;700;Lampanyctus crocodilus;13;individuals_sampled_isotopy
780;lower_mesopelagic;700;Stomias boa;26.5;individuals_sampled_isotopy
780;lower_mesopelagic;700;Aphanopus carbo;59;individuals_sampled_isotopy
780;lower_mesopelagic;700;Searsia koefoedi;13.6;individuals_sampled_isotopy
780;lower_mesopelagic;700;Stomias boa;33.6;individuals_sampled_isotopy
780;lower_mesopelagic;700;Stomias boa;32;individuals_sampled_isotopy
780;lower_mesopelagic;700;Aphanopus carbo;83;individuals_sampled_isotopy
780;lower_mesopelagic;700;Aphanopus carbo;86;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;7.8;individuals_sampled_isotopy
997;bathypelagic;900;Serrivomer beanii;55.4;individuals_sampled_isotopy
997;bathypelagic;900;Serrivomer beanii;55;individuals_sampled_isotopy
997;bathypelagic;900;Serrivomer beanii;26.7;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;9;individuals_sampled_isotopy
997;bathypelagic;900;Serrivomer beanii;47;individuals_sampled_isotopy
997;bathypelagic;900;Serrivomer beanii;62;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;7.4;individuals_sampled_isotopy
997;bathypelagic;900;Argyropelecus olfersii;5;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;6.7;individuals_sampled_isotopy
997;bathypelagic;900;Argyropelecus olfersii;7.2;individuals_sampled_isotopy
997;bathypelagic;900;Argyropelecus olfersii;5.6;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;7.3;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;8.9;individuals_sampled_isotopy
997;bathypelagic;900;Argyropelecus olfersii;6.5;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;7.8;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;10.2;individuals_sampled_isotopy
997;bathypelagic;900;Argyropelecus olfersii;7.3;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;13;individuals_sampled_isotopy
997;bathypelagic;900;Argyropelecus olfersii;4.3;individuals_sampled_isotopy
997;bathypelagic;900;Argyropelecus olfersii;6.1;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;11;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;7.4;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;10.2;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;11.6;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;10;individuals_sampled_isotopy
997;bathypelagic;900;Serrivomer beanii;54.5;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;7.6;individuals_sampled_isotopy
997;bathypelagic;900;Argyropelecus olfersii;9;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;12.8;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;10.9;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;12.2;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;10.8;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;10.9;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;11.6;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;8.7;individuals_sampled_isotopy
997;bathypelagic;900;Lampanyctus crocodilus;12;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;13;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;13.4;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;11;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;9.7;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;11.5;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;12.4;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;12.1;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;14.5;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;8.5;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;11;individuals_sampled_isotopy
997;bathypelagic;900;Searsia koefoedi;13.6;individuals_sampled_isotopy
1008;bathypelagic;1000;Argyropelecus olfersii;6.1;individuals_sampled_isotopy
1008;bathypelagic;1000;Serrivomer beanii;58;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;12.2;individuals_sampled_isotopy
1008;bathypelagic;1000;Serrivomer beanii;65.9;individuals_sampled_isotopy
1008;bathypelagic;1000;Argyropelecus olfersii;5.1;individuals_sampled_isotopy
1008;bathypelagic;1000;Serrivomer beanii;69;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;10.7;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;15.4;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;13.2;individuals_sampled_isotopy
1008;bathypelagic;1000;Argyropelecus olfersii;8.3;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;12.8;individuals_sampled_isotopy
1008;bathypelagic;1000;Argyropelecus olfersii;6.8;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;10.4;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;14.8;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;10.4;individuals_sampled_isotopy
1008;bathypelagic;1000;Serrivomer beanii;46.8;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;12.5;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;10.8;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;14;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;11;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;13.5;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;12;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;11;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;12;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;9.7;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;9.2;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;10.1;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;11.9;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;13;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;13.9;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;11.1;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;9.3;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;12.4;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;9.2;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;11.3;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;12.1;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;12;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;9.7;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;11.5;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;9.5;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;12.1;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;11.4;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;13.8;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;13.1;individuals_sampled_isotopy
1008;bathypelagic;1000;Xenodermichthys copei;9.5;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;9;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;12.7;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;10.5;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;10.5;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;11;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;9.5;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;9.7;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;9.5;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;10.5;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;11;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;9;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;9;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;13.2;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;9.4;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;13;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;14.5;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;10.4;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;12;individuals_sampled_isotopy
1008;bathypelagic;1000;Lampanyctus crocodilus;13.2;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;10.2;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;10;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;10.9;individuals_sampled_isotopy
1008;bathypelagic;1000;Melanostigma atlanticum;10;individuals_sampled_isotopy
1334;bathypelagic;1300;Serrivomer beanii;31.5;individuals_sampled_isotopy
1334;bathypelagic;1300;Serrivomer beanii;51.5;individuals_sampled_isotopy
1334;bathypelagic;1300;Serrivomer beanii;50.9;individuals_sampled_isotopy
